,lat,lon,cf,area,mask,restricted_area
628,45.46,-68.48,0.17249207,169.99103038910835,0.547449,93.06141835951398
629,46.02,-69.60,0.17248636,168.2945755150426,0.8324255,140.09269198331967
630,46.72,-68.76,0.17247364,166.15141815308257,0.73056126,121.38378880000187
631,44.06,-72.40,0.17245904,174.16077218046883,0.35056525,61.05471545615059
632,46.44,-68.34,0.17243665,167.0116750824774,0.73669064,123.03593787905808
633,46.72,-68.90,0.17243566,166.15141815308257,0.8652621,143.764523520306
634,45.60,-69.46,0.17243394,169.56843275332014,0.7417347,125.77478780218809
635,46.30,-69.04,0.1724278,167.4403091140274,0.7908163,132.41452690785795
636,45.88,-68.20,0.17238241,168.72020278410724,0.7680884,129.5920306655215
637,45.60,-69.88,0.17233013,169.56843275332014,0.51857144,87.93334574186471
638,45.60,-68.62,0.17232086,169.56843275332014,0.6480612,109.89072470456433
639,45.88,-69.46,0.17231397,168.72020278410724,0.64311224,108.50602792060944
640,47.14,-68.06,0.17230648,164.85359915894998,0.7736896,127.54551974962172
641,43.22,-72.40,0.1721793,176.612864750847,0.25945526,45.823137381670335
642,46.02,-68.76,0.17214824,168.2945755150426,0.81714284,137.52070809981618
643,43.64,-73.10,0.17214814,175.39153073782714,0.44956267,78.84948464347688
644,46.02,-69.04,0.17212683,168.2945755150426,0.83066326,139.79612137678387
645,45.88,-69.18,0.17211252,168.72020278410724,0.6142347,103.63380076171381
646,46.16,-69.18,0.17211176,167.86794344261318,0.6679082,112.12037454594875
647,45.74,-70.16,0.17210881,169.144822708598,0.75303185,127.37143873869097
648,45.60,-68.06,0.17203568,169.56843275332014,0.71617347,121.4404128908482
649,46.86,-68.76,0.17203566,165.71980039140476,0.6692347,110.90543974731276
650,46.44,-68.48,0.17202744,167.0116750824774,0.72523123,121.12208258767173
651,46.86,-68.62,0.17200066,165.71980039140476,0.7577041,125.56656875268233
652,46.16,-68.48,0.17194049,167.86794344261318,0.72816324,122.23526598213572
653,45.32,-70.16,0.1719025,170.4126130928419,0.6787245,115.66322027745275
654,46.44,-67.92,0.171874,167.0116750824774,0.629702,105.16758114775388
655,45.74,-70.02,0.1718633,169.144822708598,0.833556,140.99168123181124
656,43.64,-72.40,0.17185815,175.39153073782714,0.25966567,45.543158992459155
657,43.64,-72.82,0.17185347,175.39153073782714,0.6293422,110.38129153035456
658,43.78,-72.68,0.17184906,174.98232180147855,0.41704082,72.97477182527997
659,47.00,-67.92,0.17183192,165.28719319906628,0.6206633,102.5876923415818
