prod_solar-UPV,load_solar-UPV,prod_wind-onshore,load_wind-onshore,prod_ng,load_ng,prod_CCGT,load_CCGT,sLev,sCh,sDis,demand
0.0,0.0,42686.9916112791,11414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11414.0
0.0,0.0,42522.7316070352,11244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11244.0
0.0,0.0,42606.01141023646,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11236.0
0.0,0.0,42354.59684896347,11618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11618.0
0.0,0.0,42169.04618872993,12801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12801.0
0.0,0.0,41959.73196694667,15108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15108.0
6048.18175649295,0.0,42386.92887602181,16370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16370.0
26159.11619417932,0.0,42416.01346806571,16471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16471.0
32013.83144827406,16458.0,42179.04159356155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16458.0
32934.853394611266,0.0,42106.71906902888,16484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16484.0
26418.948784577457,16432.0,42038.25513689693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16432.0
33752.55463431326,16288.0,41543.95159864487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16288.0
32246.14981709855,16229.0,41178.46794994392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16229.0
24291.52840234458,16112.0,40608.83592019111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16112.0
16725.73087076467,0.0,38346.58172194478,16189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16189.0
0.0,0.0,38718.41899005632,17255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17255.0
0.0,0.0,40229.79815587759,18655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18655.0
0.0,0.0,40975.53416584698,18565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18565.0
0.0,0.0,40637.59722523191,18063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18063.0
0.0,0.0,38739.488074983055,17345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17345.0
0.0,0.0,37692.714014287565,16180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16180.0
0.0,0.0,37552.38098889231,14569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14569.0
0.0,0.0,37031.80922271522,13241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13241.0
0.0,0.0,37279.407066960375,12306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12306.0
0.0,0.0,37302.66049421459,11908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11908.0
0.0,0.0,37456.72650484329,11721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11721.0
0.0,0.0,36740.34816423537,11702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11702.0
0.0,0.0,37004.37240618015,12111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12111.0
0.0,0.0,37105.18104935481,13296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13296.0
0.0,0.0,36770.14457183253,15586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15586.0
5771.4565245915655,0.0,37900.66423854086,16873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16873.0
24083.584011221923,0.0,38366.10639246442,16933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16933.0
31535.16399673943,0.0,37255.818940884,16934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16934.0
29279.506337948715,0.0,38404.47409772279,17028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17028.0
20240.41081848773,0.0,39566.89780204959,17001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17001.0
15900.8339355665,0.0,40382.74624933312,16891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16891.0
21872.194989075168,16824.0,40780.18464549193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16824.0
23234.369747958488,16770.0,41185.06012438967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16770.0
20133.76527275984,16918.0,41275.393065327386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16918.0
0.0,0.0,41650.57550561874,17996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17996.0
